pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,sy_dist,sy_disterr1,sy_disterr2,pl_nnotes
10.27379990,,,0,871.8100000,17.8935000,-17.8935000,0
5.18671989,,,0,679.9210000,9.7340000,-9.4670000,0
5.68794500,0.00002000,-0.00002000,0,1050.6400000,27.6900000,-27.6900000,1
11.63707100,0.00005500,-0.00005500,0,1050.6400000,27.6900000,-27.6900000,1
56.49330139,,,0,1056.8800000,19.1850000,-19.1850000,0
5.78387022,,,0,1053.4900000,20.9700000,-20.1900000,0
3.13878989,,,0,486.1740000,5.3715000,-5.3715000,0
6.89212990,,,0,591.6020000,7.5830000,-7.3960000,0
4.60301018,,,0,500.3950000,8.3260000,-8.0630000,0
0.76669152,0.00000127,-0.00000127,0,500.3950000,8.3260000,-8.0630000,0
11.96409988,,,0,1404.3800000,54.7000000,-50.8200000,0
5.25416994,,,0,1472.6200000,71.7700000,-65.5000000,0
5.90608978,,,0,1229.1800000,48.3100000,-44.8500000,0
12.14680004,,,0,451.2420000,4.8660000,-4.7650000,0
5.05675983,,,0,1136.6000000,24.9800000,-23.9500000,0
10.68757600,0.00002500,-0.00002500,0,610.3260000,6.0115000,-6.0115000,1
20.30300500,0.00008700,-0.00008700,0,610.3260000,6.0115000,-6.0115000,1
29.02235800,0.00017600,-0.00017600,0,610.3260000,6.0115000,-6.0115000,1
131.19000240,,,0,513.1070000,6.7205000,-6.7205000,0
25.88599968,,,0,631.7000000,7.4220000,-7.2550000,0
14.02639961,,,0,923.5510000,19.2330000,-18.4780000,0
25.54339981,,,0,784.6250000,14.0230000,-14.0230000,0
3.92451000,,,0,1804.3600000,133.0300000,-116.2100000,0
11.60649967,,,0,710.7240000,17.0450000,-17.0450000,0
14.82009983,,,0,374.6150000,2.4155000,-2.4155000,0
11.12969971,,,0,1693.8600000,128.5700000,-111.9100000,0
5.60402012,,,0,309.6960000,1.5180000,-1.5040000,0
57.29290009,,,0,631.8840000,11.7520000,-11.3370000,0
1.63290000,0.00000500,-0.00000500,0,466.7350000,4.7440000,-4.6520000,1
20.72904200,0.00009700,-0.00009700,0,466.7350000,4.7440000,-4.6520000,1
1.38580000,,,0,250.1990000,1.3330000,-1.3190000,0
12.02289963,,,0,1589.8100000,75.4100000,-69.0000000,0
7.97094011,,,0,772.4810000,15.6930000,-15.0910000,0
48.88819885,,,0,562.3480000,8.6730000,-8.4180000,0
39.83110046,,,0,423.3480000,,,0
0.72733098,,,0,,,,0
1.30200005,,,0,848.7600000,24.0920000,-22.8210000,0
8.94340992,,,0,853.2750000,17.3490000,-16.6830000,0
88.07160187,,,0,833.0550000,24.5440000,-24.5440000,0
2.72959995,,,0,1331.2500000,43.2650000,-43.2650000,0
3.59645081,0.00003644,-0.00003644,0,1331.2500000,43.2650000,-43.2650000,0
3.88679070,0.00000620,-0.00000630,0,177.5940000,0.7740000,-0.7740000,1
7.26730200,0.00001200,-0.00001100,0,177.5940000,0.7740000,-0.7740000,1
13.34299600,0.00002500,-0.00002400,0,177.5940000,0.7740000,-0.7740000,1
22.40770400,0.00007400,-0.00007200,0,177.5940000,0.7740000,-0.7740000,1
129.94410000,0.00130000,-0.00120000,0,177.5940000,0.7740000,-0.7740000,2
12.73719978,,,0,438.7030000,2.6280000,-2.5970000,0
40.03060150,,,0,829.9850000,12.3095000,-12.3095000,0
16.05730057,,,0,1232.1900000,48.0000000,-44.5900000,0
44.99760056,,,0,865.5460000,11.6365000,-11.6365000,0
3.88151002,,,0,298.8940000,1.8540000,-1.8310000,0
2.52400994,,,0,922.2550000,27.3870000,-25.8770000,0
11.66009998,,,0,976.7370000,18.3170000,-17.6660000,0
9.88735962,,,0,680.5830000,7.0960000,-6.9540000,0
211.03399660,,,0,274.1800000,0.9505000,-0.9505000,0
8.16736031,,,0,113.0250000,0.2910000,-0.2910000,0
1.71682830,0.00000941,-0.00000941,0,113.0250000,0.2910000,-0.2910000,0
4.93886400,0.00005800,-0.00005800,0,1143.0000000,33.3100000,-31.5100000,1
10.64026300,0.00004800,-0.00004800,0,1143.0000000,33.3100000,-31.5100000,1
3.60694003,,,0,407.2160000,2.7520000,-2.7160000,0
1.95270002,,,0,854.6230000,16.7485000,-16.7485000,0
3.82591009,,,0,840.1820000,22.3530000,-21.2440000,0
0.55884200,,,0,820.9570000,26.2335000,-26.2335000,0
56.57320023,,,0,408.0070000,,,0
34.45859909,,,0,1660.4500000,140.9300000,-120.8600000,0
6.99205000,0.00003800,-0.00003800,0,259.9350000,1.7970000,-1.7730000,0
2.37756991,,,0,285.3120000,1.8650000,-1.8410000,0
4.44587994,,,0,1494.3000000,57.8000000,-53.7100000,0
10.61340046,,,0,627.1710000,8.9880000,-8.7410000,0
2.06189700,0.00001000,-0.00001000,0,968.5440000,22.3800000,-21.4090000,1
5.99655300,0.00001500,-0.00001500,0,968.5440000,22.3800000,-21.4090000,1
6.30921984,,,0,611.0410000,12.2030000,-11.7430000,0
159.39399720,,,0,1057.2100000,40.8250000,-40.8250000,0
13.78730011,,,0,443.3710000,4.2730000,-4.1940000,0
103.42700200,,,0,1377.6100000,70.8100000,-64.3200000,0
8.98832035,,,0,1443.0900000,54.0400000,-50.3400000,0
2.52255988,,,0,818.4820000,14.9450000,-14.4290000,0
24.27580070,,,0,1059.5100000,39.7200000,-37.0000000,0
19.94750023,,,0,1366.1800000,78.1500000,-70.2800000,0
11.39169979,,,0,402.9470000,4.5850000,-4.4850000,0
37.30369949,,,0,1395.1300000,69.2400000,-63.0800000,0
10.39993100,0.00008500,-0.00008500,0,591.5340000,7.1340000,-6.9690000,1
20.13486600,0.00005700,-0.00005700,0,591.5340000,7.1340000,-6.9690000,1
4.82059002,,,0,529.5960000,6.7540000,-6.5880000,0
4.02229023,,,0,596.2400000,6.0705000,-6.0705000,0
6.33123016,,,0,851.5950000,25.7040000,-24.2650000,0
4.17936993,,,0,1050.7200000,27.4100000,-26.0700000,0
2.76266003,,,0,935.1910000,24.7450000,-23.5230000,0
5.05368985,0.00005076,-0.00005076,0,935.1910000,24.7450000,-23.5230000,0
6.07029009,,,0,984.1870000,29.8530000,-28.1730000,0
44.87020111,,,0,1732.9100000,100.0300000,-89.8700000,0
24.22030067,,,0,983.1740000,37.2760000,-34.6890000,0
4.76562023,,,0,360.9210000,1.8970000,-1.8780000,0
4.09577990,,,0,711.5090000,18.4820000,-18.4820000,0
9.28699000,0.00000000,0.00000000,0,218.5620000,0.9750000,-0.9660000,1
28.73100000,0.01200000,-0.00500000,0,218.5620000,0.9750000,-0.9660000,0
62.95000000,0.04000000,-0.30000000,0,218.5620000,0.9750000,-0.9660000,0
2.01999900,0.00000300,-0.00000300,0,433.3870000,2.7670000,-2.7330000,1
3.76302400,0.00000900,-0.00000900,0,433.3870000,2.7670000,-2.7330000,1
2.98622990,,,0,1540.4300000,84.6300000,-76.4000000,0
3.48412991,,,0,1028.3700000,25.8000000,-24.5800000,0
3.82222009,,,0,344.3370000,6.4780000,-6.2470000,0
17.06789970,,,0,1775.4400000,79.1000000,-72.7600000,0
4.57702017,,,0,270.8540000,2.2715000,-2.2715000,0
3.42392993,,,0,1051.5300000,32.4500000,-32.4500000,0
7.36268997,,,0,1360.6300000,51.7500000,-48.1400000,0
5.65245009,,,0,292.1110000,1.3330000,-1.3220000,0
14.86390018,,,0,292.1110000,1.3330000,-1.3220000,0
2.39160991,,,0,763.6620000,17.9405000,-17.9405000,0
9.93963200,0.00006600,-0.00006600,0,594.4640000,7.8850000,-7.8850000,1
17.73850600,0.00008200,-0.00008200,0,594.4640000,7.8850000,-7.8850000,1
5.94504102,0.00000763,-0.00000763,0,594.4640000,7.8850000,-7.8850000,1
5.68876982,,,0,,,,0
5.99079990,,,0,269.9120000,2.0280000,-1.9980000,0
6.05921984,,,0,297.0170000,1.8250000,-1.8030000,0
14.19600010,,,0,876.3000000,20.8500000,-19.9190000,0
30.82789993,,,0,1621.5600000,86.2200000,-78.0800000,0
13.83539963,,,0,1514.6600000,79.1100000,-71.7400000,0
31.25429916,,,0,2055.8200000,174.1900000,-149.5200000,0
12.90240002,,,0,909.0370000,25.0250000,-25.0250000,0
47.05640030,,,0,1030.1100000,35.2900000,-33.0590000,0
37.88660049,,,0,1177.5300000,52.7400000,-48.4800000,0
9.92674600,0.00001800,-0.00001800,0,651.6740000,6.7435000,-6.7435000,1
21.22340000,0.00007600,-0.00007600,0,651.6740000,6.7435000,-6.7435000,1
6.47027579,0.00004320,-0.00004320,0,651.6740000,6.7435000,-6.7435000,1
30.25410080,,,0,885.9130000,14.3420000,-14.3420000,0
20.03479958,,,0,928.9890000,15.2530000,-14.7770000,0
3.15722086,0.00001947,-0.00001947,0,928.9890000,15.2530000,-14.7770000,0
13.22259998,,,0,1344.2900000,46.9900000,-46.9900000,0
52.60969925,,,0,990.8380000,,,0
15.33170033,,,0,1910.7700000,102.0500000,-102.0500000,0
46.71640015,,,0,1771.3100000,81.0000000,-74.3400000,0
42.87770081,,,0,667.4050000,27.7450000,-25.6500000,0
73.75039673,,,0,1091.0000000,24.7200000,-23.6700000,0
19.57783000,0.00002200,-0.00002100,0,326.3620000,2.4730000,-2.4370000,0
59.36249924,,,0,508.2010000,5.5990000,-5.4800000,0
11.38848000,0.00005400,-0.00005400,0,1009.1000000,22.9000000,-21.9290000,1
50.69749400,0.00044600,-0.00044600,0,1009.1000000,22.9000000,-21.9290000,1
13.02680016,,,0,275.6940000,1.1660000,-1.1560000,0
38.57609940,,,0,620.0910000,9.0120000,-8.7630000,0
0.52417702,,,0,713.7330000,13.1780000,-12.7170000,0
4.94329023,,,0,328.0070000,2.2260000,-2.1970000,0
1.41975999,,,0,428.5140000,4.3400000,-4.2550000,0
3.95140004,,,0,904.7020000,14.7640000,-14.3050000,0
126.55699920,,,0,871.0960000,11.4100000,-11.1240000,0
9.68859959,,,0,905.0690000,16.1010000,-15.5580000,0
13.06260014,,,0,421.1520000,4.6390000,-4.5400000,0
2.79065990,,,0,189.8330000,0.4950000,-0.4920000,0
2.09228100,0.00000800,-0.00000800,0,1097.9700000,28.7700000,-27.3700000,1
17.30803200,0.00007900,-0.00007900,0,1097.9700000,28.7700000,-27.3700000,1
52.81497300,0.00048100,-0.00048100,0,1097.9700000,28.7700000,-27.3700000,1
4.95061016,,,0,798.5950000,15.7830000,-15.1940000,0
31.33510017,,,0,1494.3900000,47.2300000,-44.4700000,0
4.62604999,,,0,842.4920000,20.9310000,-19.9580000,0
4.85018015,,,0,1004.5500000,17.1385000,-17.1385000,0
9.84257984,,,0,1076.4800000,35.4000000,-33.2500000,0
6.08003998,,,0,,,,0
3.03519011,,,0,1002.1200000,41.1300000,-38.0670000,0
6.96363020,,,0,468.7710000,4.7450000,-4.6520000,0
15.57129955,,,0,193.9030000,1.4450000,-1.4240000,0
2.20828009,,,0,2617.3500000,178.5750000,-178.5750000,0
8.30787200,0.00002000,-0.00002000,0,652.0510000,8.9000000,-8.6680000,1
34.09686300,0.00037100,-0.00037100,0,652.0510000,8.9000000,-8.6680000,1
10.77690029,,,0,697.2530000,12.4975000,-12.4975000,0
20.65780067,,,0,1277.3200000,27.4100000,-26.3000000,0
27.21080017,,,0,852.0620000,,,0
6.24565983,,,0,605.6310000,9.9290000,-9.6190000,0
5.88343000,,,0,1373.8300000,68.2600000,-62.1900000,0
14.26519966,,,0,449.3510000,5.6680000,-5.5300000,0
5.94371986,,,0,360.4680000,3.7710000,-3.6950000,0
2.18662000,,,0,460.8990000,4.3820000,-4.3820000,0
9.32861996,,,0,1320.3800000,49.9100000,-46.4600000,0
6.38669014,,,0,479.2630000,5.5590000,-5.4350000,0
20.73988600,0.00006600,-0.00006600,0,451.3120000,3.1570000,-3.1150000,1
47.42773700,0.00022300,-0.00022300,0,451.3120000,3.1570000,-3.1150000,1
122.08000180,,,0,451.3120000,3.1570000,-3.1150000,0
2.29794002,,,0,1527.5600000,53.8650000,-53.8650000,0
5.60471010,,,0,1042.4500000,37.4000000,-34.9300000,0
7.99145985,,,0,866.8260000,19.0030000,-18.2190000,0
1.96226001,,,0,492.8470000,3.2970000,-3.2550000,0
2.44082999,,,0,,,,0
41.86869812,,,0,521.7910000,4.5630000,-4.5630000,0
8.61742973,,,0,484.6010000,14.3650000,-14.3650000,0
7.28169012,,,0,249.1020000,0.8740000,-0.8680000,0
7.28109980,,,0,750.9300000,22.1090000,-20.9000000,0
6.64752007,,,0,1204.5400000,44.2400000,-41.2700000,0
5.59930800,0.00002300,-0.00002300,0,330.5750000,2.3440000,-2.3120000,2
10.34969500,0.00004500,-0.00004500,0,330.5750000,2.3440000,-2.3120000,2
15.67756300,0.00009600,-0.00009600,0,330.5750000,2.3440000,-2.3120000,2
25.20971500,0.00038700,-0.00038700,0,330.5750000,2.3440000,-2.3120000,2
7.54425000,0.00054000,-0.00054000,0,287.3390000,2.0980000,-2.0680000,0
11.32950000,0.00110000,-0.00110000,0,287.3390000,2.0980000,-2.0680000,0
4.95931924,0.00000052,-0.00000052,0,1314.5100000,41.8450000,-41.8450000,1
4.53702121,0.00002498,-0.00002498,0,592.7110000,12.3435000,-12.3435000,0
10.84969477,0.00002777,-0.00002777,0,865.5120000,20.2140000,-19.3270000,0
18.50845260,0.00013110,-0.00013110,0,1076.2700000,36.1600000,-36.1600000,0
17.79003700,0.00003500,-0.00003500,0,495.3580000,4.2465000,-4.2465000,1
49.56741600,0.00022000,-0.00022000,0,495.3580000,4.2465000,-4.2465000,1
1.31184443,0.00000133,-0.00000133,0,495.3580000,4.2465000,-4.2465000,1
33.02571790,0.00061810,-0.00061810,0,1709.4000000,145.4100000,-124.6000000,0
453.54212000,0.00350100,-0.00350100,0,659.3950000,6.8200000,-6.6840000,0
3.82315697,0.00004481,-0.00004481,0,558.8550000,7.4480000,-7.2590000,0
7.32851947,0.00002311,-0.00002311,0,424.4280000,3.4950000,-3.4390000,0
1.99281234,0.00000783,-0.00000783,0,,,,0
3.42064689,0.00001928,-0.00001928,0,,,,0
19.54896660,0.00013960,-0.00013960,0,912.0850000,30.4555000,-30.4555000,0
2.34586300,0.00000955,-0.00000955,0,595.6830000,10.6080000,-10.2490000,0
3.64830183,0.00001621,-0.00001621,0,595.6830000,10.6080000,-10.2490000,0
5.64491415,0.00000878,-0.00000878,0,595.6830000,10.6080000,-10.2490000,0
8.74292005,0.00003311,-0.00003311,0,595.6830000,10.6080000,-10.2490000,0
11.49500229,0.00008821,-0.00008821,0,513.4260000,,,0
10.16102353,0.00000918,-0.00000918,0,1252.1300000,33.3300000,-31.6800000,0
23.63760400,0.00005000,-0.00005000,0,521.0540000,4.2280000,-4.2280000,1
67.09340800,0.00019000,-0.00019000,0,521.0540000,4.2280000,-4.2280000,1
1.73513619,0.00000028,-0.00000028,0,392.7390000,4.2400000,-4.1520000,0
4.06844957,0.00001212,-0.00001212,0,392.7390000,4.2400000,-4.1520000,0
13.26079792,0.00009795,-0.00009795,0,855.8200000,14.3650000,-13.9060000,0
22.79020351,0.00006878,-0.00006878,0,855.8200000,14.3650000,-13.9060000,0
15.61122380,0.00012750,-0.00012750,0,532.9550000,4.0410000,-4.0410000,0
26.65657370,0.00020520,-0.00020520,0,1031.9100000,18.3700000,-18.3700000,0
4.61225043,0.00003445,-0.00003445,0,241.9910000,1.4650000,-1.4480000,0
73.75788750,0.00043040,-0.00043040,0,595.3310000,9.5080000,-9.2200000,0
32.37618300,0.00013110,-0.00013110,0,440.5610000,4.4200000,-4.3340000,0
92.72972480,0.00039800,-0.00039800,0,440.5610000,4.4200000,-4.3340000,0
26.75758660,0.00029420,-0.00029420,0,1502.3400000,67.1500000,-61.7300000,0
3.03267135,0.00001374,-0.00001374,0,340.9650000,2.5390000,-2.5020000,0
8.73967580,0.00030920,-0.00030920,0,701.2550000,18.4080000,-17.5050000,0
3.69610490,0.00000160,-0.00000160,0,282.5630000,1.7760000,-1.7530000,3
10.85407740,0.00000210,-0.00000210,0,282.5630000,1.7760000,-1.7530000,3
77.61145500,0.00009600,-0.00009600,0,282.5630000,1.7760000,-1.7530000,3
6.09848820,0.00000990,-0.00000990,0,282.5630000,1.7760000,-1.7530000,2
19.57832800,0.00004800,-0.00004800,0,282.5630000,1.7760000,-1.7530000,2
34.94000000,0.03800000,-0.03500000,0,282.5630000,1.7760000,-1.7530000,2
8.59480500,0.00003600,-0.00003600,0,665.9120000,7.1445000,-7.1445000,1
10.22215700,0.00005300,-0.00005300,0,665.9120000,7.1445000,-7.1445000,1
6.38315913,0.00000640,-0.00000640,0,320.5880000,3.6510000,-3.6510000,0
20.61803480,0.00013820,-0.00013820,0,320.5880000,3.6510000,-3.6510000,0
1.09001100,0.00000582,-0.00000582,0,776.5500000,20.1360000,-19.1600000,0
14.09258319,,,0,776.5500000,20.1360000,-19.1600000,0
25.67208300,0.00007500,-0.00007500,0,636.4450000,9.7730000,-9.4880000,1
151.88405800,0.00201400,-0.00201400,0,636.4450000,9.7730000,-9.4880000,1
4.06942700,0.00000700,-0.00000700,0,285.1110000,1.1135000,-1.1135000,1
16.28249300,0.00003800,-0.00003800,0,285.1110000,1.1135000,-1.1135000,1
3.16269700,0.00000400,-0.00000400,0,703.3020000,9.5100000,-9.5100000,1
5.37064700,0.00000800,-0.00000800,0,703.3020000,9.5100000,-9.5100000,1
11.32972000,0.00008000,-0.00008000,0,703.3020000,9.5100000,-9.5100000,1
14.40097400,0.00005600,-0.00005600,0,686.7230000,7.1420000,-7.0000000,1
25.66059300,0.00028800,-0.00028800,0,686.7230000,7.1420000,-7.0000000,1
2.75564000,0.00000200,-0.00000200,0,159.7200000,0.3480000,-0.3470000,1
20.30654600,0.00003800,-0.00003800,0,159.7200000,0.3480000,-0.3470000,1
7.78198700,0.00005800,-0.00005800,0,594.4470000,4.9520000,-4.8720000,1
13.13747100,0.00006500,-0.00006500,0,594.4470000,4.9520000,-4.8720000,1
23.44281000,0.00045300,-0.00045300,0,594.4470000,4.9520000,-4.8720000,1
1.61186500,0.00000600,-0.00000600,0,875.5190000,9.8930000,-9.6790000,1
3.07157100,0.00001600,-0.00001600,0,875.5190000,9.8930000,-9.6790000,1
5.86807500,0.00000900,-0.00000900,0,875.5190000,9.8930000,-9.6790000,1
4.22864000,0.00001800,-0.00001800,0,775.3280000,8.8585000,-8.8585000,1
7.46662300,0.00006700,-0.00006700,0,775.3280000,8.8585000,-8.8585000,1
11.13178600,0.00013100,-0.00013100,0,775.3280000,8.8585000,-8.8585000,1
16.25945800,0.00017600,-0.00017600,0,775.3280000,8.8585000,-8.8585000,1
16.08784500,0.00004100,-0.00004100,0,576.9460000,5.5555000,-5.5555000,1
41.74988200,0.00010600,-0.00010600,0,576.9460000,5.5555000,-5.5555000,1
2.78582120,0.00000320,-0.00000320,0,108.5220000,0.3850000,-0.3820000,3
2.45323400,0.00000100,-0.00000100,0,232.7500000,0.8270000,-0.8270000,1
7.97251300,0.00000300,-0.00000300,0,232.7500000,0.8270000,-0.8270000,1
4.13857500,0.00001000,-0.00001000,0,309.3530000,1.7470000,-1.7280000,1
6.04045000,0.00001600,-0.00001600,0,309.3530000,1.7470000,-1.7280000,1
16.25758200,0.00037800,-0.00037800,0,687.1940000,8.5330000,-8.3290010,1
31.80517400,0.00014200,-0.00014200,0,687.1940000,8.5330000,-8.3290010,1
2.46236000,0.00000600,-0.00000600,0,634.9390000,7.2715000,-7.2715000,1
4.82296200,0.00000800,-0.00000800,0,634.9390000,7.2715000,-7.2715000,1
15.66054400,0.00008000,-0.00008000,0,1208.4400000,22.8650000,-22.8650000,1
28.77980000,0.00039700,-0.00039700,0,1208.4400000,22.8650000,-22.8650000,1
9.36067200,0.00004000,-0.00004000,0,485.9970000,3.6540000,-3.6540000,1
14.66710800,0.00008900,-0.00008900,0,485.9970000,3.6540000,-3.6540000,1
30.86442300,0.00009200,-0.00009200,0,485.9970000,3.6540000,-3.6540000,1
68.16101000,0.00063000,-0.00063000,0,485.9970000,3.6540000,-3.6540000,1
7.69364100,0.00003100,-0.00003100,0,1187.4700000,21.4200000,-21.4200000,1
17.40666900,0.00005700,-0.00005700,0,1187.4700000,21.4200000,-21.4200000,1
5.37494300,0.00001900,-0.00001900,0,1104.6400000,16.8800000,-16.3800000,1
8.58600400,0.00005300,-0.00005300,0,1104.6400000,16.8800000,-16.3800000,1
3.88689525,0.00002241,-0.00002241,0,1104.6400000,16.8800000,-16.3800000,1
3.61933700,0.00001100,-0.00001100,0,656.3800000,6.3550000,-6.3550000,1
44.69957600,0.00016700,-0.00016700,0,656.3800000,6.3550000,-6.3550000,1
124.52446470,0.00058220,-0.00058220,0,656.3800000,6.3550000,-6.3550000,1
4.58551200,0.00000800,-0.00000800,0,787.0700000,10.5790000,-10.5790000,1
22.71461300,0.00007500,-0.00007500,0,787.0700000,10.5790000,-10.5790000,1
47.90364500,0.00030700,-0.00030700,0,787.0700000,10.5790000,-10.5790000,1
289.86387600,0.00001300,-0.00001300,0,194.6420000,0.9270000,-0.9180000,1
4.15980700,0.00001000,-0.00001000,0,171.1090000,0.6370000,-0.6330000,1
9.03419900,0.00000900,-0.00000900,0,171.1090000,0.6370000,-0.6330000,1
28.12239700,0.00016200,-0.00016200,0,171.1090000,0.6370000,-0.6330000,1
45.90273300,0.00019200,-0.00019200,0,171.1090000,0.6370000,-0.6330000,1
2.79590600,0.00000400,-0.00000400,0,385.2310000,2.8335000,-2.8335000,1
5.69058600,0.00000400,-0.00000400,0,385.2310000,2.8335000,-2.8335000,1
10.04156000,0.00001100,-0.00001100,0,385.2310000,2.8335000,-2.8335000,1
18.36991700,0.00002900,-0.00002900,0,385.2310000,2.8335000,-2.8335000,1
3.93698100,0.00000500,-0.00000500,0,758.8540000,15.0670000,-14.5010000,1
10.08881000,0.00001100,-0.00001100,0,758.8540000,15.0670000,-14.5010000,1
28.08191200,0.00006900,-0.00006900,0,758.8540000,15.0670000,-14.5010000,1
7.38449000,0.00022000,-0.00022000,0,1859.7100000,111.0450000,-111.0450000,1
9.84564000,0.00052000,-0.00051000,0,1859.7100000,111.0450000,-111.0450000,1
14.78869000,0.00030000,-0.00027000,0,1859.7100000,111.0450000,-111.0450000,1
19.72567000,0.00055000,-0.00054000,0,1859.7100000,111.0450000,-111.0450000,1
3.13292400,0.00001400,-0.00001400,0,782.0880000,18.7190000,-17.8790000,1
5.92500300,0.00001000,-0.00001000,0,782.0880000,18.7190000,-17.8790000,1
11.34939300,0.00003400,-0.00003400,0,782.0880000,18.7190000,-17.8790000,1
18.64357700,0.00008700,-0.00008700,0,782.0880000,18.7190000,-17.8790000,1
6.73897500,0.00004100,-0.00004100,0,561.1010000,12.7010000,-12.1600000,1
18.79423400,0.00007600,-0.00007600,0,561.1010000,12.7010000,-12.1600000,1
3.94099700,0.00002000,-0.00002000,0,980.1380000,26.5920000,-25.2440000,1
5.34955500,0.00001400,-0.00001400,0,980.1380000,26.5920000,-25.2440000,1
8.10904400,0.00009400,-0.00009400,0,980.1380000,26.5920000,-25.2440000,1
9.48801500,0.00003900,-0.00003900,0,1083.0600000,29.6700000,-29.6700000,1
54.41869400,0.00046000,-0.00046000,0,1083.0600000,29.6700000,-29.6700000,1
2.56654600,0.00002600,-0.00002600,0,1644.6100000,79.3200000,-72.4600000,1
4.13444400,0.00001800,-0.00001800,0,1644.6100000,79.3200000,-72.4600000,1
11.09428600,0.00003600,-0.00003600,0,1644.6100000,79.3200000,-72.4600000,1
6.25297200,0.00002100,-0.00002100,0,826.2650000,23.8720000,-22.5910000,1
16.06863800,0.00001900,-0.00001900,0,826.2650000,23.8720000,-22.5910000,1
41.19491200,0.00024800,-0.00024800,0,826.2650000,23.8720000,-22.5910000,1
7.10730000,,,0,835.7560000,11.4630000,-11.1630000,1
10.74210000,,,0,835.7560000,11.4630000,-11.1630000,1
15.27429900,0.00010400,-0.00010400,0,835.7560000,11.4630000,-11.1630000,1
32.62555500,0.00012600,-0.00012600,0,740.7540000,13.8660000,-13.3740000,1
91.77324200,0.00161800,-0.00161800,0,740.7540000,13.8660000,-13.3740000,1
10.06527500,0.00002700,-0.00002700,0,316.6180000,3.3480000,-3.2810000,1
19.27156600,0.00009900,-0.00009900,0,316.6180000,3.3480000,-3.2810000,1
4.43122200,0.00001100,-0.00001100,0,1349.1300000,48.3800000,-45.1900000,1
11.37934900,0.00004400,-0.00004400,0,1349.1300000,48.3800000,-45.1900000,1
8.47238200,0.00002600,-0.00002600,0,856.4170000,19.3280000,-18.5060000,1
60.41895500,0.00063000,-0.00063000,0,856.4170000,19.3280000,-18.5060000,1
2.71150600,0.00000600,-0.00000600,0,1733.1000000,94.6300000,-85.4700000,1
7.21205000,0.00002200,-0.00002200,0,1733.1000000,94.6300000,-85.4700000,1
3.34022200,0.00000500,-0.00000500,0,428.0180000,6.6950000,-6.4950000,1
7.82490400,0.00005500,-0.00005500,0,428.0180000,6.6950000,-6.4950000,1
20.06054800,0.00009900,-0.00009900,0,428.0180000,6.6950000,-6.4950000,1
46.18366900,0.00042500,-0.00042500,0,428.0180000,6.6950000,-6.4950000,1
8.29561100,0.00003200,-0.00003200,0,288.7630000,2.2650000,-2.2650000,1
23.96812700,0.00017400,-0.00017400,0,288.7630000,2.2650000,-2.2650000,1
4.71510600,0.00003000,-0.00003000,0,657.8220000,10.4290000,-10.1130000,1
8.10363600,0.00003200,-0.00003200,0,657.8220000,10.4290000,-10.1130000,1
2.09087600,0.00002000,-0.00002000,0,1798.7500000,75.2100000,-69.5100000,1
6.15555700,0.00005000,-0.00005000,0,1798.7500000,75.2100000,-69.5100000,1
13.23354900,0.00008100,-0.00008100,0,1798.7500000,75.2100000,-69.5100000,1
23.65400000,,,0,1798.7500000,75.2100000,-69.5100000,1
50.44700000,,,0,1798.7500000,75.2100000,-69.5100000,1
11.76305100,0.00003400,-0.00003400,0,648.1090000,13.3320000,-13.3320000,1
56.22809800,0.00058000,-0.00058000,0,648.1090000,13.3320000,-13.3320000,1
8.14530000,,,0,1156.8100000,32.0800000,-32.0800000,1
12.33350000,,,0,1156.8100000,32.0800000,-32.0800000,1
4.24438400,0.00005300,-0.00005300,0,1156.8100000,32.0800000,-32.0800000,1
18.99835500,0.00015700,-0.00015700,0,1156.8100000,32.0800000,-32.0800000,1
4.14449500,0.00002600,-0.00002600,0,746.9270000,20.1500000,-19.1360000,1
7.95352800,0.00002500,-0.00002500,0,746.9270000,20.1500000,-19.1360000,1
12.71809200,0.00003500,-0.00003500,0,512.0000000,30.2630000,-37.6580000,1
36.06597800,0.00013300,-0.00013300,0,512.0000000,30.2630000,-37.6580000,1
8.20395000,0.00002000,-0.00002000,0,600.2410000,11.3420000,-10.9360000,1
14.49648100,0.00008300,-0.00008300,0,600.2410000,11.3420000,-10.9360000,1
5.71544200,0.00001100,-0.00001100,0,693.8600000,9.7960000,-9.5320000,1
20.02621800,0.00016300,-0.00016300,0,693.8600000,9.7960000,-9.5320000,1
4.31179200,0.00000800,-0.00000800,0,1036.4900000,36.2600000,-33.9300000,1
9.76729200,0.00004600,-0.00004600,0,1036.4900000,36.2600000,-33.9300000,1
20.05040100,0.00013000,-0.00013000,0,1036.4900000,36.2600000,-33.9300000,1
7.49019000,0.00001900,-0.00001900,0,861.5270000,26.0410000,-24.5820000,1
17.46081200,0.00007600,-0.00007600,0,861.5270000,26.0410000,-24.5820000,1
36.27710800,0.00017300,-0.00017300,0,861.5270000,26.0410000,-24.5820000,1
3.21982106,0.00000474,-0.00000474,0,861.5270000,26.0410000,-24.5820000,1
4.60182000,0.00000800,-0.00000800,0,626.0780000,9.0560000,-8.8060000,1
11.18716100,0.00007500,-0.00007500,0,626.0780000,9.0560000,-8.8060000,1
3.33616000,0.00000700,-0.00000700,0,663.7110000,13.8840000,-13.3360000,1
