Unnamed: 0,pl_letter,sy_snum,sy_pnum,discoverymethod,disc_locale,sy_dist,sy_disterr1,sy_disterr2,sy_dist.1,sy_disterr1.1,sy_disterr2.1,pl_nnotes
3206,1,1,1,4,2,421.152,4.639,-4.54,421.152,4.639,-4.54,0.0
231,1,1,1,1,1,29.4214,0.0508,-0.0507,29.4214,0.0508,-0.0507,3.0
4707,3,1,3,4,2,26.4927,0.064,-0.0638,26.4927,0.064,-0.0638,2.0
147,1,1,2,4,2,451.769,13.976,-13.176,451.769,13.976,-13.176,0.0
4858,1,1,2,7,1,7100.0,1100.0,-1500.0,7100.0,1100.0,-1500.0,4.0
5344,1,1,1,4,1,176.818,2.428,-2.364,176.818,2.428,-2.364,0.0
407,1,2,1,4,1,342.14,2.936,-2.888,342.14,2.936,-2.888,1.0
2090,6,1,6,4,2,646.346,6.375,-6.375,646.346,6.375,-6.375,1.0
86,1,1,1,4,2,1126.37,55.745,-55.745,1126.37,55.745,-55.745,0.0
844,1,1,1,4,2,28.2938,0.0312,-0.0312,28.2938,0.0312,-0.0312,0.0
1031,1,3,1,1,1,41.8727,0.0949,-0.0944,41.8727,0.0949,-0.0944,4.0
3185,1,1,1,4,2,885.913,14.342,-14.342,885.913,14.342,-14.342,0.0
3895,1,1,2,4,2,1002.53,20.52,-19.718,1002.53,20.52,-19.718,1.0
5351,1,1,1,4,1,325.377,3.979,-3.885,325.377,3.979,-3.885,0.0
2987,1,1,1,4,2,565.752,4.8765,-4.7835,565.752,4.8765,-4.7835,0.0
3929,1,1,1,4,2,268.003,1.8075,-1.8075,268.003,1.8075,-1.8075,1.0
2628,3,1,5,4,2,891.092,17.021,-16.404,891.092,17.021,-16.404,1.0
3217,1,1,1,4,2,1002.12,41.13,-38.067,1002.12,41.13,-38.067,0.0
855,1,1,1,1,1,21.2985,0.022,-0.022,21.2985,0.022,-0.022,1.0
4017,1,1,2,4,2,250.11,1.876,-1.848,250.11,1.876,-1.848,1.0
78,1,1,1,2,2,415.17,4.8765,-4.7835,415.17,4.8765,-4.7835,1.0
2992,1,1,1,4,2,690.336,6.7705,-6.7705,690.336,6.7705,-6.7705,0.0
2247,2,1,5,4,2,1027.45,19.32,-18.64,1027.45,19.32,-18.64,1.0
3477,2,1,2,4,2,317.499,1.756,-1.737,317.499,1.756,-1.737,1.0
5047,1,1,3,4,2,41.9091,0.0528,-0.0526,41.9091,0.0528,-0.0526,1.0
5085,1,1,1,4,2,22.0337,0.0334,-0.0333,22.0337,0.0334,-0.0333,0.0
758,1,2,1,1,1,5.91059,0.00183,-0.00183,5.91059,0.00183,-0.00183,2.0
3535,4,1,4,4,2,1337.61,44.61,-41.87,1337.61,44.61,-41.87,1.0
3532,1,1,4,4,2,1337.61,44.61,-41.87,1337.61,44.61,-41.87,1.0
2279,1,1,1,4,2,758.17,13.5955,-13.5955,758.17,13.5955,-13.5955,1.0
5037,1,2,1,4,2,415.135,2.929,-2.889,415.135,2.929,-2.889,0.0
4445,2,1,3,4,2,348.291,3.1665,-3.1665,348.291,3.1665,-3.1665,1.0
4590,3,1,3,4,2,477.992,5.43,-5.312,477.992,5.43,-5.312,1.0
4401,1,1,1,4,2,446.844,5.816,-5.671,446.844,5.816,-5.671,1.0
4894,1,1,1,4,1,747.959,46.4025,-46.4025,747.959,46.4025,-46.4025,0.0
2176,1,1,1,4,2,478.647,4.593,-4.508,478.647,4.593,-4.508,1.0
424,1,1,1,4,1,453.808,3.927,-3.861,453.808,3.927,-3.861,0.0
392,1,1,1,4,1,513.011,9.287,-8.968,513.011,9.287,-8.968,1.0
5220,1,1,1,4,2,263.145,1.578,-1.56,263.145,1.578,-1.56,1.0
2239,1,1,1,4,2,807.812,8.547,-8.373,807.812,8.547,-8.373,1.0
104,1,1,1,4,2,766.183,14.685,-14.152,766.183,14.685,-14.152,0.0
2672,1,1,1,4,2,666.334,5.575,-5.485,666.334,5.575,-5.485,1.0
3608,1,1,4,4,2,775.679,18.881,-18.02,775.679,18.881,-18.02,1.0
5098,1,2,1,4,2,566.189,6.47,-6.328,566.189,6.47,-6.328,0.0
4712,2,3,2,4,2,6.86929,0.003805,-0.003805,6.86929,0.003805,-0.003805,2.0
3408,2,1,2,4,2,648.109,13.332,-13.332,648.109,13.332,-13.332,1.0
1948,1,1,1,4,2,408.303,4.8765,-4.7835,408.303,4.8765,-4.7835,1.0
1459,1,1,1,4,2,363.064,5.626,-5.46,363.064,5.626,-5.46,0.0
4936,2,1,2,1,2,82.1733,0.1635,-0.1629,82.1733,0.1635,-0.1629,0.0
3402,1,1,5,4,2,1798.75,75.21,-69.51,1798.75,75.21,-69.51,1.0
4731,1,1,1,7,1,6430.0,1090.0,-1150.0,6430.0,1090.0,-1150.0,2.0
5289,1,3,1,4,1,427.246,6.068,-5.903,427.246,6.068,-5.903,7.0
1587,1,1,1,4,2,56.9686,0.2632,-0.2608,56.9686,0.2632,-0.2608,0.0
4274,3,2,4,1,1,144.166,0.436,-0.434,144.166,0.436,-0.434,1.0
1731,2,1,2,4,2,202.943,1.665,-1.639,202.943,1.665,-1.639,1.0
5262,1,1,1,2,1,137.901,0.973,-0.96,137.901,0.973,-0.96,2.0
4305,1,1,1,4,2,591.776,7.052,-6.892,591.776,7.052,-6.892,1.0
182,2,1,3,1,1,3.67278,0.00089,-0.0009,3.67278,0.00089,-0.0009,1.0
1791,1,1,1,4,1,268.43,3.057,-2.989,268.43,3.057,-2.989,0.0
2355,3,2,3,4,2,316.663,2.353,-2.319,316.663,2.353,-2.319,2.0
1940,2,1,3,4,2,185.506,0.811,-0.805,185.506,0.811,-0.805,2.0
702,2,1,4,1,1,15.5981,0.0296,-0.0294,15.5981,0.0296,-0.0294,4.0
2442,1,1,1,4,2,541.714,6.523,-6.523,541.714,6.523,-6.523,1.0
3413,1,1,2,4,2,746.927,20.15,-19.136,746.927,20.15,-19.136,1.0
496,1,1,1,2,1,103.029,0.461,-0.457,103.029,0.461,-0.457,1.0
4296,1,1,1,4,2,1995.57,107.0,-96.84,1995.57,107.0,-96.84,1.0
464,2,1,6,1,1,38.9607,0.0387,-0.0386,38.9607,0.0387,-0.0386,0.0
3258,3,1,3,4,2,495.358,4.2465,-4.2465,495.358,4.2465,-4.2465,1.0
4781,3,2,2,3,1,515.818,28.166,-25.435,515.818,28.166,-25.435,1.0
172,1,1,3,4,2,321.296,4.189,-4.085,321.296,4.189,-4.085,0.0
5156,1,1,1,4,2,57.3973,0.0828,-0.0826,57.3973,0.0828,-0.0826,0.0
5296,1,2,1,4,1,159.507,1.21,-1.191,159.507,1.21,-1.191,3.0
2540,1,1,1,4,2,2530.62,141.63,-127.63,2530.62,141.63,-127.63,1.0
4025,1,1,1,4,2,228.439,1.353,-1.338,228.439,1.353,-1.338,1.0
5316,2,1,2,1,1,246.353,1.575,-1.555,246.353,1.575,-1.555,1.0
2260,1,1,1,4,2,265.482,3.397,-3.315,265.482,3.397,-3.315,1.0
3084,1,1,1,4,2,374.615,2.4155,-2.4155,374.615,2.4155,-2.4155,0.0
2112,1,1,1,4,2,568.487,5.9785,-5.9785,568.487,5.9785,-5.9785,1.0
900,1,1,2,1,1,73.114,0.357,-0.3536,73.114,0.357,-0.3536,1.0
1446,2,1,3,4,2,110.567,0.874,-0.86,110.567,0.874,-0.86,0.0
1911,1,1,2,4,2,865.73,13.734,-13.32,865.73,13.734,-13.32,0.0
2697,1,1,1,4,2,872.279,18.795,-18.031,872.279,18.795,-18.031,1.0
3438,1,2,3,4,2,243.249,1.414,-1.397,243.249,1.414,-1.397,2.0
741,1,1,1,1,1,132.184,0.7355,-0.7355,132.184,0.7355,-0.7355,0.0
2293,1,1,3,4,2,622.818,8.81,-8.81,622.818,8.81,-8.81,1.0
2452,1,1,2,4,2,1004.1,16.0405,-16.0405,1004.1,16.0405,-16.0405,1.0
3337,1,1,2,4,2,1187.47,21.42,-21.42,1187.47,21.42,-21.42,1.0
5422,1,1,1,4,1,149.216,1.149,-1.132,149.216,1.149,-1.132,0.0
1206,1,1,3,1,1,25.4111,0.0284,-0.0283,25.4111,0.0284,-0.0283,1.0
509,1,1,2,1,1,59.5175,0.1585,-0.1576,59.5175,0.1585,-0.1576,1.0
4585,1,1,1,4,2,3460.51,1507.57,-865.6,3460.51,1507.57,-865.6,1.0
3615,2,1,2,4,2,1335.92,76.98,-69.15,1335.92,76.98,-69.15,1.0
4304,1,1,1,4,2,886.667,19.634,-19.634,886.667,19.634,-19.634,1.0
4644,1,1,1,4,2,771.494,12.801,-12.397,771.494,12.801,-12.397,1.0
1549,1,1,1,4,2,423.065,5.393,-5.393,423.065,5.393,-5.393,1.0
3029,1,1,2,4,2,636.694,49.122,-42.646,636.694,49.122,-42.646,0.0
3971,2,1,2,4,2,530.122,4.8765,-4.7835,530.122,4.8765,-4.7835,1.0
2202,1,1,1,4,2,1919.19,174.31,-148.01,1919.19,174.31,-148.01,1.0
2566,1,1,1,4,2,544.45,4.89,-4.805,544.45,4.89,-4.805,1.0
3248,3,2,4,4,2,330.575,2.344,-2.312,330.575,2.344,-2.312,2.0
2044,4,1,4,4,2,525.997,5.697,-5.577,525.997,5.697,-5.577,1.0
767,1,1,1,1,1,60.2046,0.2433,-0.2414,60.2046,0.2433,-0.2414,0.0
5380,1,1,1,4,1,213.982,1.76,-1.731,213.982,1.76,-1.731,0.0
1508,2,1,2,4,2,266.864,3.516,-3.428,266.864,3.516,-3.428,0.0
3134,1,1,1,4,2,1377.61,70.81,-64.32,1377.61,70.81,-64.32,0.0
421,1,1,1,4,1,362.273,2.259,-2.232,362.273,2.259,-2.232,0.0
123,1,1,4,1,1,62.5388,0.1782,-0.1773,62.5388,0.1782,-0.1773,1.0
4593,1,1,1,4,2,934.49,17.7865,-17.7865,934.49,17.7865,-17.7865,1.0
3182,1,1,3,4,2,651.674,6.7435,-6.7435,651.674,6.7435,-6.7435,1.0
819,2,1,2,1,1,188.546,1.587,-1.562,188.546,1.587,-1.562,0.0
1403,1,1,2,4,2,249.742,2.942,-2.876,249.742,2.942,-2.876,0.0
1382,1,1,2,4,2,197.299,2.061,-2.02,197.299,2.061,-2.02,1.0
2148,1,1,1,4,2,1273.51,32.145,-32.145,1273.51,32.145,-32.145,1.0
4653,2,1,2,4,2,390.354,2.572,-2.572,390.354,2.572,-2.572,1.0
1575,1,1,1,4,2,90.0562,0.4953,-0.49,90.0562,0.4953,-0.49,0.0
1638,1,1,1,4,2,268.515,3.729,-3.629,268.515,3.729,-3.629,0.0
1795,1,1,1,4,1,250.121,1.549,-1.529,250.121,1.549,-1.529,0.0
5315,1,1,2,4,1,246.353,1.575,-1.555,246.353,1.575,-1.555,1.0
4919,1,2,1,3,1,21.1916,0.011,-0.011,21.1916,0.011,-0.011,1.0
399,1,1,1,4,1,639.004,9.609,-9.334,639.004,9.609,-9.334,0.0
3151,1,1,1,4,2,983.174,37.276,-34.689,983.174,37.276,-34.689,0.0
2310,1,1,2,4,2,849.312,26.456,-24.93,849.312,26.456,-24.93,1.0
882,2,1,2,1,1,33.255,0.0349,-0.0348,33.255,0.0349,-0.0348,0.0
5490,2,1,2,1,1,47.4017,0.90845,-0.90845,47.4017,0.90845,-0.90845,1.0
3519,2,1,2,4,2,976.643,15.738,-15.254,976.643,15.738,-15.254,1.0
1352,1,1,6,4,2,202.585,2.028,-1.989,202.585,2.028,-1.989,1.0
4152,1,1,1,4,2,973.76,16.541,-16.541,973.76,16.541,-16.541,1.0
5027,1,1,1,4,2,229.067,2.388,-2.34,229.067,2.388,-2.34,0.0
2130,2,1,2,4,2,262.351,1.117,-1.107,262.351,1.117,-1.107,1.0
982,2,1,4,4,2,47.2899,0.1485,-0.1475,47.2899,0.1485,-0.1475,2.0
456,1,1,1,4,1,194.964,1.125,-1.111,194.964,1.125,-1.111,0.0
1486,1,1,1,4,2,187.234,2.056,-2.013,187.234,2.056,-2.013,0.0
1079,1,2,1,1,1,89.2721,0.73155,-0.73155,89.2721,0.73155,-0.73155,1.0
1950,1,1,1,4,2,1152.68,35.67,-35.67,1152.68,35.67,-35.67,1.0
4759,1,1,1,4,1,324.6986504,27.5222874,-27.5222874,324.6986504,27.5222874,-27.5222874,0.0
689,3,1,5,1,1,27.0498,0.0215,-0.0215,27.0498,0.0215,-0.0215,0.0
2429,1,1,1,4,2,670.829,5.535,-5.446,670.829,5.535,-5.446,1.0
641,1,2,1,1,1,10.7643,0.00365,-0.00365,10.7643,0.00365,-0.00365,3.0
2392,1,1,1,4,2,465.417,4.879,-4.78,465.417,4.879,-4.78,1.0
2825,1,2,1,4,2,1212.45,22.335,-22.335,1212.45,22.335,-22.335,1.0
1953,1,1,1,4,2,365.0,17.69,-18.886,365.0,17.69,-18.886,1.0
3362,3,1,4,4,2,1859.71,111.045,-111.045,1859.71,111.045,-111.045,1.0
3058,1,1,1,4,2,336.952,3.1575,-3.1575,336.952,3.1575,-3.1575,0.0
3357,1,1,3,4,2,758.854,15.067,-14.501,758.854,15.067,-14.501,1.0
4141,1,1,1,4,2,585.187,5.537,-5.537,585.187,5.537,-5.537,1.0
2710,1,1,1,4,2,614.827,9.522,-9.522,614.827,9.522,-9.522,1.0
4055,1,1,1,4,2,750.04,7.677,-7.526,750.04,7.677,-7.526,1.0
4098,1,1,2,4,2,728.525,12.571,-12.571,728.525,12.571,-12.571,1.0
5264,2,2,2,3,1,239.6038748,4.2611816,-4.2611816,239.6038748,4.2611816,-4.2611816,1.0
3555,2,1,2,4,2,832.532,26.3765,-26.3765,832.532,26.3765,-26.3765,1.0
1884,1,1,1,7,1,3090.0,940.0,-750.0,3090.0,940.0,-750.0,4.0
4159,2,1,2,4,2,681.086,10.813,-10.813,681.086,10.813,-10.813,0.0
389,1,1,1,4,1,944.603,32.262,-30.233,944.603,32.262,-30.233,0.0
2494,1,2,1,4,2,798.0,25.099,-26.37,798.0,25.099,-26.37,2.0
3790,2,1,3,4,2,1493.95,50.96,-47.76,1493.95,50.96,-47.76,1.0
3036,1,1,1,4,2,409.602,3.3295,-3.3295,409.602,3.3295,-3.3295,0.0
4917,1,2,1,2,1,136.65,0.788,-0.779,136.65,0.788,-0.779,3.0
845,1,1,4,1,1,6.00278,0.00854,-0.00851,6.00278,0.00854,-0.00851,0.0
542,1,1,2,1,1,21.0628,0.0285,-0.0284,21.0628,0.0285,-0.0284,1.0
91,1,1,1,4,2,764.889,27.614,-25.784,764.889,27.614,-25.784,0.0
5196,1,1,1,4,2,84.0126,0.4514,-0.4468,84.0126,0.4514,-0.4468,0.0
3750,1,1,3,4,2,688.573,14.518,-13.941,688.573,14.518,-13.941,1.0
1979,1,1,1,4,2,803.776,25.075,-25.075,803.776,25.075,-25.075,1.0
3411,3,1,4,4,2,1156.81,32.08,-32.08,1156.81,32.08,-32.08,1.0
3150,1,1,1,4,2,1732.91,100.03,-89.87,1732.91,100.03,-89.87,0.0
4517,1,1,2,4,2,2022.9,153.4,-133.65,2022.9,153.4,-133.65,1.0
5181,1,1,1,4,2,148.762,1.109,-1.093,148.762,1.109,-1.093,0.0
3945,1,1,2,4,2,241.949,4.8765,-4.7835,241.949,4.8765,-4.7835,1.0
2964,1,1,1,4,2,718.945,21.743,-20.523,718.945,21.743,-20.523,0.0
2529,1,1,1,4,2,1220.0,249.846,-129.998,1220.0,249.846,-129.998,1.0
3540,1,1,2,4,2,824.31,16.001,-15.413,824.31,16.001,-15.413,1.0
1676,2,1,5,4,2,82.6603,0.7023,-0.6908,82.6603,0.7023,-0.6908,0.0
1048,1,1,1,1,1,34.8541,0.0676,-0.0673,34.8541,0.0676,-0.0673,1.0
2949,1,1,1,4,2,270.739,2.716,-2.716,270.739,2.716,-2.716,0.0
1960,1,1,1,4,2,411.077,2.349,-2.322,411.077,2.349,-2.322,1.0
2530,1,1,1,4,2,1530.32,38.18,-38.18,1530.32,38.18,-38.18,1.0
4034,2,1,2,4,2,651.999,10.462,-10.143,651.999,10.462,-10.143,0.0
4479,1,1,1,4,2,467.37,5.921,-5.776,467.37,5.921,-5.776,1.0
237,2,1,3,1,3,9.44181,0.00511,-0.00511,9.44181,0.00511,-0.00511,0.0
3601,2,1,4,4,2,434.684,5.295,-5.171,434.684,5.295,-5.171,1.0
5008,1,1,1,4,2,407.84,4.237,-4.152,407.84,4.237,-4.152,0.0
1133,1,1,1,1,1,30.3288,0.0605,-0.0604,30.3288,0.0605,-0.0604,1.0
2880,2,1,5,4,2,406.529,3.024,-2.98,406.529,3.024,-2.98,1.0
1805,1,1,1,4,1,96.5173,0.3132,-0.3113,96.5173,0.3132,-0.3113,1.0
4573,1,1,1,4,2,352.0,15.668,-14.129,352.0,15.668,-14.129,1.0
163,2,1,2,4,2,336.25,4.743,-4.615,336.25,4.743,-4.615,2.0
4173,2,1,2,4,2,556.58,5.241,-5.241,556.58,5.241,-5.241,1.0
5255,1,2,1,4,1,215.32,1.05,-1.039,215.32,1.05,-1.039,9.0
5202,1,1,1,4,2,66.9071,0.15285,-0.15285,66.9071,0.15285,-0.15285,0.0
4463,1,1,1,4,2,614.571,8.397,-8.177,614.571,8.397,-8.177,1.0
4147,1,1,2,4,2,1163.22,22.14,-21.34,1163.22,22.14,-21.34,1.0
3892,3,1,3,4,2,690.819,9.0135,-9.0135,690.819,9.0135,-9.0135,0.0
265,1,1,3,1,1,6.2981,0.002095,-0.002095,6.2981,0.002095,-0.002095,1.0
2001,1,1,1,4,2,1485.82,38.14,-36.31,1485.82,38.14,-36.31,1.0
1811,1,1,1,4,1,197.572,1.005,-0.995,197.572,1.005,-0.995,0.0
2978,1,1,1,4,2,1542.48,61.7,-61.7,1542.48,61.7,-61.7,0.0
3782,2,1,4,4,2,63.9207,0.1196,-0.1191,63.9207,0.1196,-0.1191,1.0
2906,1,1,3,4,2,863.855,18.329,-18.329,863.855,18.329,-18.329,1.0
3828,1,1,2,4,2,816.559,22.3,-21.163,816.559,22.3,-21.163,1.0
1428,1,1,2,4,2,446.821,8.707,-8.385,446.821,8.707,-8.385,2.0
398,1,1,1,4,1,229.518,1.612,-1.59,229.518,1.612,-1.59,0.0
3398,1,1,2,4,2,288.763,2.265,-2.265,288.763,2.265,-2.265,1.0
947,1,1,1,1,1,40.9128,0.0764,-0.0761,40.9128,0.0764,-0.0761,0.0
3078,1,1,1,4,2,513.107,6.7205,-6.7205,513.107,6.7205,-6.7205,0.0
3138,1,1,1,4,2,1366.18,78.15,-70.28,1366.18,78.15,-70.28,0.0
5161,3,2,3,4,2,123.739,0.386,-0.384,123.739,0.386,-0.384,1.0
5135,2,1,4,4,2,177.504,0.994,-0.982,177.504,0.994,-0.982,0.0
3229,1,1,1,4,2,360.468,3.771,-3.695,360.468,3.771,-3.695,0.0
4703,1,1,1,4,2,12.4814,0.0065,-0.0065,12.4814,0.0065,-0.0065,1.0
1452,2,1,2,4,2,197.932,1.675,-1.647,197.932,1.675,-1.647,1.0
593,2,1,2,1,1,24.0125,0.0204,-0.0203,24.0125,0.0204,-0.0203,0.0
2725,3,1,3,4,2,773.713,10.485,-10.485,773.713,10.485,-10.485,1.0
41,1,1,1,1,1,162.552,0.651,-0.646,162.552,0.651,-0.646,1.0
560,1,1,1,1,1,103.044,0.5175,-0.5175,103.044,0.5175,-0.5175,1.0
3563,3,1,5,4,2,1056.48,45.79,-42.19,1056.48,45.79,-42.19,1.0
3700,3,1,4,4,2,552.798,6.803,-6.643,552.798,6.803,-6.643,1.0
243,1,1,1,1,1,13.743,0.0117,-0.0116,13.743,0.0117,-0.0116,0.0
3172,1,1,1,4,2,415.17,4.8765,-4.7835,415.17,4.8765,-4.7835,0.0
1339,1,1,1,4,2,27.7957,0.0746,-0.0742,27.7957,0.0746,-0.0742,0.0
5055,2,1,2,4,2,48.4809,0.0982,-0.0978,48.4809,0.0982,-0.0978,1.0
4428,2,1,6,4,2,369.451,2.8945,-2.8945,369.451,2.8945,-2.8945,1.0
405,1,1,1,4,1,353.891,4.986,-4.852,353.891,4.986,-4.852,0.0
1442,2,1,2,4,2,315.014,4.204,-4.096,315.014,4.204,-4.096,0.0
261,1,1,1,1,1,8.07426,0.004095,-0.004095,8.07426,0.004095,-0.004095,0.0
3355,3,1,4,4,2,385.231,2.8335,-2.8335,385.231,2.8335,-2.8335,1.0
5040,2,1,2,4,2,175.713,0.76,-0.754,175.713,0.76,-0.754,1.0
1689,1,1,1,4,2,406.985,10.589,-10.074,406.985,10.589,-10.074,0.0
1725,1,1,1,4,2,495.317,10.777,-10.335,495.317,10.777,-10.335,0.0
1203,1,1,1,1,1,140.065,1.326,-1.326,140.065,1.326,-1.326,0.0
834,1,1,2,2,1,40.7583,0.1072,-0.1066,40.7583,0.1072,-0.1066,4.0
1866,1,1,1,7,1,6600.0,800.0,-1700.0,6600.0,800.0,-1700.0,3.0
2496,2,1,2,4,2,583.859,7.097,-6.931,583.859,7.097,-6.931,1.0
3016,1,1,1,4,2,415.17,4.8765,-4.7835,415.17,4.8765,-4.7835,0.0
4160,1,1,1,4,2,558.517,7.166,-6.99,558.517,7.166,-6.99,1.0
2010,1,1,1,4,2,162.006,0.423,-0.423,162.006,0.423,-0.423,1.0
3802,2,1,2,4,2,823.804,12.578,-12.211,823.804,12.578,-12.211,1.0
340,1,2,1,4,1,134.554,0.48,-0.477,134.554,0.48,-0.477,1.0
3632,2,1,2,4,2,268.881,1.78,-1.758,268.881,1.78,-1.758,1.0
1601,1,1,1,4,2,136.667,1.618,-1.581,136.667,1.618,-1.581,0.0
2796,1,1,1,4,2,1368.83,33.97,-32.39,1368.83,33.97,-32.39,1.0
3652,2,1,2,4,2,384.542,3.389,-3.331,384.542,3.389,-3.331,1.0
5186,1,1,1,4,2,348.849,3.678,-3.604,348.849,3.678,-3.604,0.0
480,1,1,1,1,1,45.5352,0.1032,-0.1026,45.5352,0.1032,-0.1026,0.0
3885,1,2,1,4,2,847.536,22.587,-21.464,847.536,22.587,-21.464,3.0
2785,1,1,1,4,2,898.31,12.709,-12.709,898.31,12.709,-12.709,1.0
1523,1,1,1,4,2,191.608,1.538,-1.515,191.608,1.538,-1.515,0.0
5500,1,1,2,1,1,46.2107,1.73313,-1.73313,46.2107,1.73313,-1.73313,0.0
4905,2,2,2,1,1,182.714,1.063,-1.051,182.714,1.063,-1.051,1.0
5123,1,2,1,4,2,396.378,6.03,-5.855,396.378,6.03,-5.855,0.0
3705,1,2,1,4,2,1800.82,87.53,-79.9,1800.82,87.53,-79.9,1.0
799,6,1,6,1,1,53.6089,0.0733,-0.0731,53.6089,0.0733,-0.0731,2.0
1766,1,1,1,4,2,141.731,0.874,-0.863,141.731,0.874,-0.863,0.0
4943,1,1,6,4,2,84.5362,0.1583,-0.1577,84.5362,0.1583,-0.1577,0.0
3898,2,1,2,10,2,1011.36,25.41,-24.22,1011.36,25.41,-24.22,1.0
2453,2,1,2,4,2,1004.1,16.0405,-16.0405,1004.1,16.0405,-16.0405,1.0
3492,3,1,3,4,2,264.993,2.4925,-2.4925,264.993,2.4925,-2.4925,1.0
4368,4,1,4,4,2,1502.32,44.98,-42.48,1502.32,44.98,-42.48,1.0
4477,1,1,1,4,2,593.54,5.5105,-5.5105,593.54,5.5105,-5.5105,1.0
5167,1,1,1,4,2,130.46,0.401,-0.398,130.46,0.401,-0.398,0.0
363,1,1,1,4,1,440.089,8.189,-7.901,440.089,8.189,-7.901,0.0
1271,1,1,2,1,1,64.1181,0.1748,-0.1748,64.1181,0.1748,-0.1748,0.0
3742,2,2,2,4,2,384.694,4.945,-4.945,384.694,4.945,-4.945,2.0
5424,1,2,1,4,1,194.459,6.206,-5.839,194.459,6.206,-5.839,5.0
3761,2,1,2,4,2,876.044,15.581,-15.054,876.044,15.581,-15.054,1.0
5179,1,1,1,4,2,290.646,1.547,-1.532,290.646,1.547,-1.532,0.0
4572,1,1,1,4,2,757.791,9.79,-9.79,757.791,9.79,-9.79,1.0
347,1,1,1,4,1,294.419,2.269,-2.235,294.419,2.269,-2.235,0.0
4457,1,1,5,4,2,904.326,22.0875,-22.0875,904.326,22.0875,-22.0875,1.0
5105,1,1,3,4,2,22.4793,0.01355,-0.01355,22.4793,0.01355,-0.01355,1.0
2562,1,1,1,4,2,780.566,14.949,-14.407,780.566,14.949,-14.407,1.0
3027,1,1,2,4,2,839.332,15.956,-15.38,839.332,15.956,-15.38,0.0
5364,1,1,1,4,1,317.652,5.638,-5.447,317.652,5.638,-5.447,0.0
1423,1,1,1,4,2,330.739,5.444,-5.274,330.739,5.444,-5.274,0.0
656,1,1,2,1,1,43.6002,0.1302,-0.1295,43.6002,0.1302,-0.1295,0.0
3896,2,1,2,4,2,1002.53,20.52,-19.718,1002.53,20.52,-19.718,0.0
5093,2,1,2,4,2,395.398,2.253,-2.229,395.398,2.253,-2.229,0.0
2102,1,1,1,4,2,685.087,10.1045,-10.1045,685.087,10.1045,-10.1045,1.0
632,1,1,1,1,1,115.665,0.512,-0.507,115.665,0.512,-0.507,0.0
3513,2,1,3,4,2,2034.25,140.82,-124.0,2034.25,140.82,-124.0,1.0
2493,1,1,1,4,2,1385.7,60.57,-55.79,1385.7,60.57,-55.79,1.0
2665,1,1,1,4,2,817.534,12.404,-12.044,817.534,12.404,-12.044,1.0
3912,1,1,2,4,2,917.477,16.2275,-16.2275,917.477,16.2275,-16.2275,1.0
4443,1,1,1,4,2,961.405,19.638,-18.881,961.405,19.638,-18.881,1.0
4603,2,1,2,1,1,95.9115,0.2217,-0.2206,95.9115,0.2217,-0.2206,0.0
3764,1,1,2,4,2,1090.51,54.49,-54.49,1090.51,54.49,-54.49,1.0
4236,3,1,4,4,2,303.728,2.708,-2.661,303.728,2.708,-2.661,1.0
2500,1,1,1,4,2,2163.9,158.67,-138.78,2163.9,158.67,-138.78,1.0
1465,1,1,1,4,2,272.297,4.179,-4.057,272.297,4.179,-4.057,0.0
3437,3,1,3,4,2,190.401,1.2195,-1.2195,190.401,1.2195,-1.2195,1.0
4901,1,1,1,11,1,230.0,90.0,-50.0,230.0,90.0,-50.0,1.0
115,2,1,3,1,2,159.906,0.917,-0.906,159.906,0.917,-0.906,4.0
1821,1,1,2,4,2,1274.01,27.92,-27.92,1274.01,27.92,-27.92,2.0
1494,2,1,3,4,2,67.5062,0.2799,-0.2775,67.5062,0.2799,-0.2775,2.0
2401,1,1,1,4,2,1720.48,68.88,-63.86,1720.48,68.88,-63.86,1.0
1232,1,1,3,1,1,50.48,0.1156,-0.1151,50.48,0.1156,-0.1151,1.0
2661,1,1,1,4,2,381.773,3.344,-3.288,381.773,3.344,-3.288,1.0
2817,1,1,2,4,2,860.37,16.718,-16.104,860.37,16.718,-16.104,1.0
3487,4,1,4,4,2,1280.25,47.9,-44.62,1280.25,47.9,-44.62,1.0
5050,1,1,1,4,2,62.3446,0.08335,-0.08335,62.3446,0.08335,-0.08335,0.0
1153,2,1,2,1,1,269.126,23.237,-19.865,269.126,23.237,-19.865,0.0
5321,1,1,1,4,1,122.066,0.648,-0.641,122.066,0.648,-0.641,0.0
4942,2,1,2,4,2,58.2609,0.17,-0.1691,58.2609,0.17,-0.1691,0.0
57,1,1,1,1,1,53.622,0.1919,-0.1905,53.622,0.1919,-0.1905,0.0
4118,1,1,1,4,2,130.645,0.497,-0.494,130.645,0.497,-0.494,1.0
3897,1,1,2,4,2,1011.36,25.41,-24.22,1011.36,25.41,-24.22,1.0
4987,1,1,2,4,2,125.463,0.337,-0.335,125.463,0.337,-0.335,0.0
5461,3,1,3,1,1,4.30592,0.00118,-0.00118,4.30592,0.00118,-0.00118,0.0
1735,1,1,1,4,2,174.955,1.0145,-1.0145,174.955,1.0145,-1.0145,0.0
4979,1,2,2,4,2,399.017,3.162,-3.113,399.017,3.162,-3.113,3.0
2823,1,1,1,4,2,1202.47,29.92,-28.54,1202.47,29.92,-28.54,1.0
